739,34865
738,37546
737,40032
736,42857
735,45459
734,48417
733,51194
732,54326
731,57116
730,60399
729,63192
728,66459
727,69130
726,72396
725,75572
724,79096
723,82121
722,85414
721,88355
720,91525
719,94148
718,97153
717,99992
716,102477
715,104561
714,106974
713,108941
712,111032
711,112831
710,114724
709,116401
708,117870
707,119249
706,120642
705,121746
704,122649
703,123432
702,124261
701,124619
700,124793
699,124929
698,124734
697,124544
696,124095
695,123539
694,122744
693,121907
692,120587
691,119711
690,118242
689,116758
688,114930
687,113217
686,111035
685,109133
684,106740
683,104515
682,101709
681,99329
680,96454
679,94070
678,90954
677,88349
676,85074
675,82302
674,78861
673,76166
672,72903
671,70257
670,66857
669,64031
668,60670
667,57915
666,54503
665,51908
664,48867
663,46446
662,43514
661,41269
660,38517
659,36337
658,33770
657,31838
656,29629
655,27963
654,25987
653,24512
652,22857
651,21621
650,20257
649,19276
648,18294
647,17612
646,16897
645,16456
644,16080
643,15893
642,15815
641,15890
640,16093
639,16375
638,16826
637,17345
636,17994
635,18645
634,19526
633,20306
632,21246
631,22077
630,23125
629,24051
628,25109
627,26023
626,27122
625,27993
624,28925
623,29661
622,30542
621,31176
620,31870
619,32397
618,32963
617,33385
616,33723
615,33971
614,34170
613,34204
612,34105
611,33969
610,33662
609,33337
608,32823
607,32321
606,31614
605,30963
604,30043
603,29252
602,28158
